Yr, Mth, Dy, Hr, Hr(total),NO,NO2,O3,NO3,N2O5,OH,HO2,HNO3,PNA,CO,FORM,ALD2,PAN,CH4,MEO2,MEOH,ISOP,MVK,MACR,APIN,BPIN,LIMN,MYRC,BCAR,IAO2,IBO2,IPOX,PALD,MGLY,SO2,SO3,NH3,HCL,EC25,EC10,OC10,OT25,OT10,NH4,NIT,ASO4,AS10,SS25,SS10,AOA1,AOA2,AOA3,AOA4,AOA5,AOA6,AOA7,AOA8,APA1,APA2,APA3,APA4,APA5,APA6,APA7,APA8,APA9,BOA1,BOA2,BOA3,BOA4,BOA5,BOA6,OOA,SOD,CL,LEVO,MAG,CAL,POT,DU02,DU05,DU10,DU20,DU40,DU60,ws (m/s),wd (deg),T (degC),RH (%),pbl (m),pressure (hPa),prcp (mm/hr)
2013,01,01,20,  21,0.5259    , 1.891    , 18.85    ,0.5429E-04,0.1432E-03,0.3989E-04,0.1217E-02,0.3894E-04,0.2046E-02, 109.4    ,0.4165    ,0.1095    ,0.2685E-01, 1626.    ,0.1351E-03,0.3975    ,0.4763    ,0.2547E-01,0.3831E-01,0.3280E-01,0.2087E-01,0.1141E-01,0.1033E-01,0.9384E-03,0.2672E-03,0.1771E-03,0.7285E-03,0.2824E-03,0.8558E-02,0.2210    ,0.2501E-04,0.4270    ,0.2643    ,0.4150E-01,0.4704E-02,0.7198E-01,0.1718    ,0.1978    ,0.1482E-01,0.3596    ,0.5216    ,0.1837E-02, 3.063    , 2.308    ,0.1308E-01,0.3128E-01,0.9226E-02,0.1159E-02,0.1288E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1391    ,0.6073E-02,0.3043E-02,0.8265E-03,0.1373E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2839E-02,0.3842E-03,0.7794E-02,0.3078E-02,0.7542E-03,0.1216E-03,0.2008    , 1.032    , 1.308    ,0.1012E-03,0.7336E-01,0.2389E-01,0.2309E-01,0.2837E-01,0.2004    ,0.2946E-01,0.2590E-03,0.1425E-03,0.1970E-03, 3.256    , 164.1    , 17.49    , 85.42    , 574.4    , 984.9    ,0.3481E-02
2013,01,01,21,  22,0.7175    , 1.684    , 19.37    ,0.3626E-04,0.7902E-04,0.7742E-04,0.2145E-02,0.3902E-04,0.2915E-02, 109.6    ,0.5726    ,0.1413    ,0.3803E-01, 1621.    ,0.2294E-03,0.5167    ,0.7740    ,0.5435E-01,0.6488E-01,0.3491E-01,0.2035E-01,0.1034E-01,0.9497E-02,0.1179E-02,0.6187E-03,0.4106E-03,0.1601E-02,0.2960E-03,0.1589E-01,0.2385    ,0.2506E-04,0.4253    ,0.2793    ,0.4144E-01,0.4623E-02,0.7530E-01,0.1704    ,0.1969    ,0.5322E-02,0.3375    ,0.3185    ,0.1263E-02, 1.863    , 1.474    ,0.9002E-02,0.2177E-01,0.7344E-02,0.1182E-02,0.1470E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1376    ,0.5996E-02,0.2499E-02,0.5752E-03,0.1019E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1934E-02,0.2844E-03,0.7390E-02,0.3116E-02,0.7189E-03,0.1216E-03,0.1196    ,0.6256    ,0.7184    ,0.1016E-03,0.4512E-01,0.1478E-01,0.1429E-01,0.4027E-01,0.2464    ,0.2834E-01,0.2491E-03,0.1329E-03,0.1914E-03, 3.099    , 160.8    , 18.23    , 80.26    , 737.2    , 985.5    ,0.2547E-02
2013,01,01,22,  23,0.6682    , 1.387    , 20.73    ,0.3396E-04,0.5377E-04,0.1370E-03,0.4451E-02,0.3913E-04,0.4368E-02, 108.6    ,0.8081    ,0.1644    ,0.6131E-01, 1617.    ,0.4964E-03,0.6022    ,0.9062    ,0.8649E-01,0.9056E-01,0.3492E-01,0.1787E-01,0.9257E-02,0.8703E-02,0.1454E-02,0.1357E-02,0.8999E-03,0.3933E-02,0.5489E-03,0.2961E-01,0.2467    ,0.2513E-04,0.4030    ,0.3510    ,0.3903E-01,0.4155E-02,0.7086E-01,0.1652    ,0.1936    ,0.2807E-02,0.4856    ,0.2730    ,0.1322E-02, 1.510    , 1.346    ,0.1050E-01,0.2460E-01,0.9274E-02,0.1728E-02,0.2253E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1333    ,0.5543E-02,0.1874E-02,0.3836E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1836E-02,0.2712E-03,0.8274E-02,0.3826E-02,0.8160E-03,0.1264E-03,0.9918E-01,0.5054    ,0.4451    ,0.1026E-03,0.3668E-01,0.1210E-01,0.1170E-01,0.5007E-01,0.2468    ,0.2165E-01,0.1865E-03,0.1339E-03,0.1851E-03, 3.160    , 151.9    , 19.24    , 73.27    , 932.8    , 986.0    ,0.1209E-02
2013,01,01,23,  24,0.5669    , 1.112    , 22.33    ,0.3336E-04,0.3806E-04,0.2080E-03,0.8034E-02,0.9818E-04,0.5726E-02, 107.4    ,0.9964    ,0.1714    ,0.8840E-01, 1610.    ,0.9166E-03,0.6317    ,0.9746    ,0.9867E-01,0.9522E-01,0.3359E-01,0.1539E-01,0.8603E-02,0.8278E-02,0.1727E-02,0.2534E-02,0.1678E-02,0.5382E-02,0.7323E-03,0.4106E-01,0.2498    ,0.2519E-04,0.3787    ,0.4550    ,0.3650E-01,0.3611E-02,0.6270E-01,0.1591    ,0.1846    ,0.2390E-02,0.6851    ,0.2720    ,0.1485E-02, 1.418    , 1.447    ,0.1588E-01,0.3673E-01,0.1481E-01,0.2676E-02,0.3289E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1290    ,0.5027E-02,0.1417E-02,0.2656E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1909E-02,0.2783E-03,0.9120E-02,0.4560E-02,0.9169E-03,0.1469E-03,0.9348E-01,0.4709    ,0.2746    ,0.1033E-03,0.3557E-01,0.1181E-01,0.1142E-01,0.5283E-01,0.2131    ,0.1341E-01,0.1240E-03,0.1314E-03,0.1813E-03, 3.436    , 142.7    , 20.06    , 67.61    , 1109.    , 986.4    ,0.1472E-02
2013,01,02,00,  25,0.4944    ,0.8997    , 23.46    ,0.3105E-04,0.2673E-04,0.2991E-03,0.1117E-01,0.5167E-03,0.6071E-02, 106.0    , 1.013    ,0.1510    ,0.9895E-01, 1599.    ,0.1392E-02,0.5592    ,0.7841    ,0.8729E-01,0.7874E-01,0.2870E-01,0.1281E-01,0.7516E-02,0.7264E-02,0.1679E-02,0.3221E-02,0.2130E-02,0.5403E-02,0.7566E-03,0.4098E-01,0.2488    ,0.2523E-04,0.3261    ,0.5405    ,0.3426E-01,0.3114E-02,0.5385E-01,0.1519    ,0.1705    ,0.2828E-02,0.8611    ,0.2716    ,0.1517E-02, 1.380    , 1.615    ,0.2682E-01,0.5915E-01,0.2367E-01,0.3706E-02,0.4184E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1246    ,0.4444E-02,0.1129E-02,0.1996E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1902E-02,0.2960E-03,0.8787E-02,0.4554E-02,0.9211E-03,0.1499E-03,0.8093E-01,0.4423    ,0.1416    ,0.1038E-03,0.3799E-01,0.1253E-01,0.1211E-01,0.4649E-01,0.1542    ,0.7067E-02,0.1077E-03,0.1291E-03,0.1611E-03, 3.797    , 136.7    , 20.60    , 63.24    , 1288.    , 986.4    ,0.8996E-03
2013,01,02,01,  26,0.4217    ,0.7907    , 24.06    ,0.3078E-04,0.2270E-04,0.3070E-03,0.1216E-01,0.6725E-03,0.5714E-02, 104.1    ,0.8973    ,0.1204    ,0.8542E-01, 1591.    ,0.1517E-02,0.4596    ,0.7344    ,0.7141E-01,0.5892E-01,0.2661E-01,0.1193E-01,0.7231E-02,0.7027E-02,0.1648E-02,0.3538E-02,0.2336E-02,0.3767E-02,0.7228E-03,0.2990E-01,0.2437    ,0.2524E-04,0.2714    ,0.5861    ,0.3179E-01,0.2573E-02,0.4414E-01,0.1456    ,0.1510    ,0.2683E-02, 1.015    ,0.2941    ,0.1358E-02, 1.553    , 1.834    ,0.4398E-01,0.9206E-01,0.3390E-01,0.4731E-02,0.5097E-03,0.1002E-03,0.1000E-03,0.1000E-03,0.1211    ,0.4106E-02,0.1051E-02,0.1853E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2030E-02,0.3459E-03,0.7942E-02,0.4216E-02,0.8871E-03,0.1499E-03,0.8348E-01,0.4841    ,0.1388    ,0.1040E-03,0.4820E-01,0.1561E-01,0.1509E-01,0.3009E-01,0.8241E-01,0.3098E-02,0.1055E-03,0.1281E-03,0.1591E-03, 4.346    , 133.3    , 20.73    , 60.37    , 1351.    , 986.6    ,0.3340E-03
2013,01,02,02,  27,0.4110    ,0.6923    , 24.66    ,0.2626E-04,0.1698E-04,0.3445E-03,0.1338E-01,0.5651E-03,0.5566E-02, 101.9    ,0.7940    ,0.9607E-01,0.6678E-01, 1594.    ,0.1647E-02,0.3881    ,0.7258    ,0.6650E-01,0.5186E-01,0.2552E-01,0.1139E-01,0.6939E-02,0.6762E-02,0.1640E-02,0.3953E-02,0.2610E-02,0.2886E-02,0.6858E-03,0.2142E-01,0.2383    ,0.2522E-04,0.2404    ,0.5917    ,0.2854E-01,0.2025E-02,0.3388E-01,0.1417    ,0.1297    ,0.1542E-02, 1.044    ,0.3737    ,0.1045E-02, 1.971    , 1.860    ,0.6006E-01,0.1233    ,0.4205E-01,0.5561E-02,0.5931E-03,0.1003E-03,0.1000E-03,0.1000E-03,0.1182    ,0.4358E-02,0.1082E-02,0.1996E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2596E-02,0.4185E-03,0.7317E-02,0.3886E-02,0.8502E-03,0.1396E-03,0.1084    ,0.6212    ,0.3274    ,0.1040E-03,0.6269E-01,0.2023E-01,0.1955E-01,0.1663E-01,0.3766E-01,0.1219E-02,0.1052E-03,0.1284E-03,0.1578E-03, 5.037    , 131.9    , 20.58    , 58.20    , 1340.    , 986.6    , 0.000    
2013,01,02,03,  28,0.4206    ,0.6393    , 25.10    ,0.2288E-04,0.1363E-04,0.3600E-03,0.1365E-01,0.2651E-03,0.5337E-02, 99.90    ,0.7430    ,0.8659E-01,0.5911E-01, 1609.    ,0.1692E-02,0.3547    ,0.7383    ,0.6484E-01,0.4953E-01,0.2542E-01,0.1132E-01,0.6909E-02,0.6742E-02,0.1656E-02,0.4139E-02,0.2735E-02,0.2542E-02,0.6380E-03,0.1843E-01,0.2290    ,0.2521E-04,0.2281    ,0.5477    ,0.2587E-01,0.1691E-02,0.2777E-01,0.1414    ,0.1194    ,0.1115E-02,0.8712    ,0.4743    ,0.7993E-03, 2.367    , 1.759    ,0.6775E-01,0.1385    ,0.4663E-01,0.6064E-02,0.6437E-03,0.1003E-03,0.1000E-03,0.1000E-03,0.1148    ,0.5064E-02,0.1193E-02,0.2338E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3296E-02,0.4943E-03,0.6984E-02,0.4276E-02,0.9472E-03,0.1493E-03,0.1654    ,0.7528    ,0.5968    ,0.1042E-03,0.7460E-01,0.2401E-01,0.2319E-01,0.8103E-02,0.1417E-01,0.5600E-03,0.3921E-03,0.6452E-03,0.5236E-03, 5.533    , 132.7    , 20.46    , 55.54    , 1316.    , 986.6    , 0.000    
2013,01,02,04,  29,0.3992    ,0.6404    , 24.79    ,0.2393E-04,0.1467E-04,0.2936E-03,0.1145E-01,0.5776E-04,0.4614E-02, 98.16    ,0.7015    ,0.8459E-01,0.5094E-01, 1623.    ,0.1430E-02,0.3537    ,0.7005    ,0.5603E-01,0.4247E-01,0.2483E-01,0.1122E-01,0.6939E-02,0.6771E-02,0.1509E-02,0.3412E-02,0.2253E-02,0.2495E-02,0.5678E-03,0.1652E-01,0.2197    ,0.2519E-04,0.2258    ,0.4557    ,0.2347E-01,0.1531E-02,0.2495E-01,0.1421    ,0.1177    ,0.7979E-03,0.6787    ,0.5318    ,0.6707E-03, 2.600    , 1.661    ,0.6033E-01,0.1235    ,0.4199E-01,0.5539E-02,0.5912E-03,0.1002E-03,0.1000E-03,0.1000E-03,0.1131    ,0.5795E-02,0.1210E-02,0.2389E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3969E-02,0.5391E-03,0.6779E-02,0.4105E-02,0.9244E-03,0.1495E-03,0.2181    ,0.8289    ,0.8074    ,0.1046E-03,0.8160E-01,0.2607E-01,0.2518E-01,0.2810E-02,0.5288E-02,0.1115E-02,0.1625E-02,0.2714E-02,0.1879E-02, 5.716    , 134.8    , 20.24    , 53.37    , 1280.    , 986.6    , 0.000    
2013,01,02,05,  30,0.4171    ,0.6710    , 24.08    ,0.2344E-04,0.1619E-04,0.2326E-03,0.8678E-02,0.3913E-04,0.3962E-02, 99.63    ,0.6270    ,0.8120E-01,0.4217E-01, 1630.    ,0.1064E-02,0.3426    ,0.6753    ,0.4914E-01,0.3798E-01,0.2497E-01,0.1146E-01,0.7156E-02,0.6967E-02,0.1367E-02,0.2553E-02,0.1687E-02,0.2441E-02,0.4648E-03,0.1333E-01,0.2264    ,0.2514E-04,0.2250    ,0.4130    ,0.2224E-01,0.1468E-02,0.2398E-01,0.1445    ,0.1170    ,0.8168E-03,0.6426    ,0.5556    ,0.6105E-03, 2.740    , 1.558    ,0.4621E-01,0.9749E-01,0.3499E-01,0.4786E-02,0.5151E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1194    ,0.6589E-02,0.1318E-02,0.2724E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.4468E-02,0.5606E-03,0.6197E-02,0.3723E-02,0.8609E-03,0.1365E-03,0.2511    ,0.8734    ,0.8939    ,0.1052E-03,0.8550E-01,0.2692E-01,0.2600E-01,0.1375E-02,0.3676E-02,0.9107E-03,0.1247E-02,0.1837E-02,0.1086E-02, 5.754    , 135.4    , 19.60    , 53.22    , 1146.    , 986.7    , 0.000    
2013,01,02,06,  31,0.4213    ,0.7797    , 23.29    ,0.2672E-04,0.2444E-04,0.1496E-03,0.5307E-02,0.3898E-04,0.3186E-02, 104.3    ,0.5354    ,0.7586E-01,0.3387E-01, 1633.    ,0.6396E-03,0.3129    ,0.5858    ,0.3698E-01,0.2893E-01,0.2429E-01,0.1157E-01,0.7380E-02,0.7133E-02,0.1105E-02,0.1455E-02,0.9626E-03,0.1893E-02,0.3285E-03,0.9368E-02,0.2514    ,0.2503E-04,0.2290    ,0.3780    ,0.2220E-01,0.1556E-02,0.2551E-01,0.1495    ,0.1257    ,0.1025E-02,0.6018    ,0.5744    ,0.6200E-03, 2.839    , 1.552    ,0.3766E-01,0.8273E-01,0.3162E-01,0.4544E-02,0.4939E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1328    ,0.7519E-02,0.1615E-02,0.3602E-03,0.1005E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.4974E-02,0.6048E-03,0.5844E-02,0.3217E-02,0.8124E-03,0.1378E-03,0.2811    ,0.9048    ,0.9634    ,0.1067E-03,0.8870E-01,0.2797E-01,0.2700E-01,0.9039E-03,0.2146E-02,0.3322E-03,0.3847E-03,0.4938E-03,0.3079E-03, 5.479    , 136.6    , 18.60    , 55.18    , 966.7    , 987.4    , 0.000    
2013,01,02,07,  32,0.3690    , 1.005    , 22.07    ,0.3850E-04,0.5327E-04,0.7243E-04,0.2637E-02,0.3881E-04,0.2319E-02, 111.3    ,0.4242    ,0.6787E-01,0.2527E-01, 1633.    ,0.3184E-03,0.2633    ,0.4272    ,0.2082E-01,0.1687E-01,0.2360E-01,0.1206E-01,0.8006E-02,0.7625E-02,0.8307E-03,0.6070E-03,0.4015E-03,0.8015E-03,0.1869E-03,0.5076E-02,0.2888    ,0.2492E-04,0.2332    ,0.3386    ,0.2365E-01,0.1962E-02,0.3169E-01,0.1579    ,0.1577    ,0.1657E-02,0.5246    ,0.6160    ,0.7257E-03, 2.981    , 1.895    ,0.3175E-01,0.7201E-01,0.2834E-01,0.4271E-02,0.4712E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1509    ,0.8431E-02,0.2174E-02,0.5470E-03,0.1062E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.5449E-02,0.6634E-03,0.5412E-02,0.2521E-02,0.7481E-03,0.1201E-03,0.3120    ,0.9522    , 1.070    ,0.1079E-03,0.9340E-01,0.2990E-01,0.2888E-01,0.1042E-02,0.1291E-02,0.1287E-03,0.1242E-03,0.1497E-03,0.1710E-03, 4.741    , 138.4    , 17.47    , 59.80    , 780.8    , 988.2    , 0.000    
2013,01,02,08,  33,0.1847    , 1.247    , 20.59    ,0.1023E-03,0.2148E-03,0.2792E-04,0.1576E-02,0.3861E-04,0.2051E-02, 119.5    ,0.3271    ,0.5810E-01,0.1930E-01, 1628.    ,0.2116E-03,0.2011    ,0.1589    ,0.7034E-02,0.6469E-02,0.2371E-01,0.1356E-01,0.9444E-02,0.8804E-02,0.6220E-03,0.1726E-03,0.1136E-03,0.5007E-03,0.7132E-04,0.2124E-02,0.3196    ,0.2480E-04,0.2315    ,0.2791    ,0.2610E-01,0.2806E-02,0.4433E-01,0.1675    ,0.2226    ,0.3097E-02,0.4416    ,0.6490    ,0.9915E-03, 3.217    , 2.798    ,0.2858E-01,0.6544E-01,0.2578E-01,0.3841E-02,0.4235E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1681    ,0.9117E-02,0.2929E-02,0.8620E-03,0.1665E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.5693E-02,0.6919E-03,0.5128E-02,0.1950E-02,0.6964E-03,0.1195E-03,0.3228    , 1.030    , 1.242    ,0.1084E-03,0.1000    ,0.3214E-01,0.3104E-01,0.1298E-02,0.1444E-02,0.1203E-03,0.1103E-03,0.1387E-03,0.2011E-03, 3.725    , 143.5    , 16.22    , 68.18    , 597.8    , 988.9    , 0.000    
2013,01,02,09,  34,0.4952E-01, 1.581    , 18.97    ,0.3800E-03,0.1206E-02,0.1015E-04,0.1568E-02,0.3845E-04,0.3003E-02, 128.4    ,0.2726    ,0.5469E-01,0.1691E-01, 1621.    ,0.2290E-03,0.2055    ,0.1333E-01,0.9316E-03,0.9903E-03,0.2831E-01,0.1760E-01,0.1197E-01,0.1104E-01,0.6190E-03,0.1857E-04,0.1199E-04,0.4018E-03,0.2262E-04,0.1008E-02,0.3378    ,0.2469E-04,0.2257    ,0.2309    ,0.2939E-01,0.3676E-02,0.5608E-01,0.1774    ,0.2780    ,0.6169E-02,0.3797    ,0.6532    ,0.1179E-02, 3.390    , 3.593    ,0.2791E-01,0.6374E-01,0.2486E-01,0.3502E-02,0.3826E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1878    ,0.9408E-02,0.3797E-02,0.1286E-02,0.2626E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.5820E-02,0.7053E-03,0.5548E-02,0.2066E-02,0.7473E-03,0.1206E-03,0.3230    , 1.086    , 1.383    ,0.1082E-03,0.1045    ,0.3359E-01,0.3244E-01,0.2131E-02,0.1792E-02,0.1920E-03,0.1151E-03,0.1578E-03,0.2025E-03, 2.780    , 151.3    , 15.14    , 77.67    , 438.1    , 989.5    , 0.000    
2013,01,02,10,  35,0.4562E-01, 1.936    , 17.27    ,0.3779E-03,0.1574E-02,0.9112E-05,0.1618E-02,0.3834E-04,0.4201E-02, 137.1    ,0.2559    ,0.6340E-01,0.1649E-01, 1614.    ,0.2129E-03,0.2837    ,0.2695E-02,0.5472E-04,0.2355E-03,0.3921E-01,0.2500E-01,0.1621E-01,0.1470E-01,0.6738E-03,0.3522E-05,0.2256E-05,0.2945E-03,0.2083E-04,0.8400E-03,0.3412    ,0.2462E-04,0.2214    ,0.2079    ,0.3506E-01,0.4437E-02,0.6599E-01,0.1918    ,0.3044    ,0.1296E-01,0.3570    ,0.6296    ,0.1199E-02, 3.338    , 3.946    ,0.2802E-01,0.6268E-01,0.2365E-01,0.3193E-02,0.3431E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2087    ,0.9396E-02,0.5071E-02,0.1806E-02,0.3831E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.5626E-02,0.7006E-03,0.6219E-02,0.2611E-02,0.8608E-03,0.1503E-03,0.2988    , 1.068    , 1.391    ,0.1073E-03,0.1025    ,0.3294E-01,0.3182E-01,0.3043E-02,0.2776E-02,0.3114E-03,0.1239E-03,0.1746E-03,0.2017E-03, 2.374    , 162.7    , 14.47    , 85.00    , 230.0    , 990.0    , 0.000    
2013,01,02,11,  36,0.4898E-01, 2.296    , 15.65    ,0.3381E-03,0.1728E-02,0.9264E-05,0.1738E-02,0.3829E-04,0.5638E-02, 142.8    ,0.2558    ,0.7838E-01,0.1694E-01, 1611.    ,0.2022E-03,0.3977    ,0.3427E-02,0.8489E-04,0.2504E-03,0.5447E-01,0.3530E-01,0.2187E-01,0.1937E-01,0.7505E-03,0.4507E-05,0.2888E-05,0.1715E-03,0.2084E-04,0.8371E-03,0.3226    ,0.2459E-04,0.2177    ,0.1884    ,0.4085E-01,0.4897E-02,0.7278E-01,0.2044    ,0.3131    ,0.1887E-01,0.3403    ,0.5697    ,0.1075E-02, 3.076    , 3.692    ,0.2680E-01,0.5879E-01,0.2080E-01,0.2759E-02,0.2953E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2205    ,0.9330E-02,0.6189E-02,0.2127E-02,0.4582E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.5041E-02,0.6571E-03,0.6852E-02,0.3156E-02,0.9652E-03,0.1710E-03,0.2533    ,0.9848    , 1.298    ,0.1060E-03,0.9434E-01,0.3031E-01,0.2928E-01,0.3506E-02,0.3768E-02,0.4564E-03,0.1494E-03,0.1839E-03,0.2001E-03, 1.914    , 177.8    , 14.17    , 89.66    , 144.7    , 990.5    ,0.1310E-02
2013,01,02,12,  37,0.4308E-01, 2.562    , 14.44    ,0.3322E-03,0.1872E-02,0.8587E-05,0.1901E-02,0.3829E-04,0.6900E-02, 142.1    ,0.2620    ,0.9123E-01,0.1783E-01, 1610.    ,0.2076E-03,0.5110    ,0.4825E-02,0.1389E-03,0.2825E-03,0.6786E-01,0.4495E-01,0.2635E-01,0.2272E-01,0.8098E-03,0.6632E-05,0.4269E-05,0.7852E-04,0.2082E-04,0.8588E-03,0.2923    ,0.2459E-04,0.2053    ,0.1716    ,0.4370E-01,0.5055E-02,0.7201E-01,0.2090    ,0.3078    ,0.2192E-01,0.3031    ,0.4687    ,0.8196E-03, 2.606    , 2.912    ,0.2385E-01,0.5015E-01,0.1691E-01,0.2249E-02,0.2422E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2142    ,0.9098E-02,0.6351E-02,0.2028E-02,0.4278E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.4280E-02,0.5822E-03,0.7318E-02,0.3490E-02,0.1008E-02,0.1827E-03,0.2036    ,0.8335    , 1.112    ,0.1046E-03,0.8021E-01,0.2576E-01,0.2488E-01,0.3722E-02,0.4302E-02,0.5590E-03,0.1523E-03,0.1771E-03,0.1996E-03, 1.584    , 192.5    , 14.17    , 92.36    , 100.2    , 990.3    ,0.1653E-02
2013,01,02,13,  38,0.3573E-01, 2.568    , 13.73    ,0.3151E-03,0.1731E-02,0.8625E-05,0.2278E-02,0.3833E-04,0.8027E-02, 139.5    ,0.2642    ,0.9909E-01,0.1842E-01, 1611.    ,0.2394E-03,0.6231    ,0.6099E-02,0.1790E-03,0.3021E-03,0.8205E-01,0.5471E-01,0.3162E-01,0.2722E-01,0.9402E-03,0.9943E-05,0.6307E-05,0.3185E-04,0.2083E-04,0.8519E-03,0.2792    ,0.2462E-04,0.1888    ,0.1621    ,0.4285E-01,0.5033E-02,0.7044E-01,0.2053    ,0.3045    ,0.1778E-01,0.2651    ,0.3710    ,0.5468E-03, 2.090    , 2.086    ,0.1999E-01,0.4021E-01,0.1306E-01,0.1774E-02,0.1930E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2093    ,0.8604E-02,0.5460E-02,0.1591E-02,0.3240E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3567E-02,0.4988E-03,0.7421E-02,0.3427E-02,0.9720E-03,0.1760E-03,0.1530    ,0.6671    ,0.8832    ,0.1033E-03,0.6476E-01,0.2080E-01,0.2009E-01,0.3578E-02,0.4331E-02,0.5932E-03,0.1625E-03,0.1712E-03,0.2008E-03, 1.341    , 198.6    , 14.39    , 93.74    , 67.65    , 990.0    ,0.2025E-02
2013,01,02,14,  39,0.3086E-01, 2.354    , 13.79    ,0.3052E-03,0.1541E-02,0.8980E-05,0.2654E-02,0.3836E-04,0.8449E-02, 140.0    ,0.2592    ,0.9691E-01,0.1835E-01, 1612.    ,0.2748E-03,0.6805    ,0.6702E-02,0.2114E-03,0.3098E-03,0.8891E-01,0.5953E-01,0.3417E-01,0.2938E-01,0.9733E-03,0.1288E-04,0.8069E-05,0.2077E-04,0.2084E-04,0.8043E-03,0.2933    ,0.2463E-04,0.1715    ,0.1522    ,0.3921E-01,0.5027E-02,0.7085E-01,0.1962    ,0.3093    ,0.1407E-01,0.2271    ,0.2900    ,0.3893E-03, 1.633    , 1.550    ,0.1623E-01,0.3167E-01,0.1047E-01,0.1485E-02,0.1634E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2158    ,0.7972E-02,0.4194E-02,0.1173E-02,0.2342E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.3015E-02,0.4355E-03,0.7315E-02,0.3179E-02,0.9074E-03,0.1585E-03,0.1090    ,0.5200    ,0.6793    ,0.1024E-03,0.5114E-01,0.1642E-01,0.1586E-01,0.3076E-02,0.3971E-02,0.5459E-03,0.1681E-03,0.1661E-03,0.2006E-03, 1.311    , 197.5    , 14.52    , 94.79    , 71.00    , 989.9    ,0.2221E-02
2013,01,02,15,  40,0.3087E-01, 2.306    , 13.84    ,0.2985E-03,0.1459E-02,0.9173E-05,0.2728E-02,0.3837E-04,0.8417E-02, 140.9    ,0.2563    ,0.9573E-01,0.1829E-01, 1613.    ,0.2807E-03,0.7047    ,0.6905E-02,0.2309E-03,0.3062E-03,0.9050E-01,0.6116E-01,0.3455E-01,0.2959E-01,0.9813E-03,0.1353E-04,0.8470E-05,0.2058E-04,0.2085E-04,0.7538E-03,0.2951    ,0.2464E-04,0.1628    ,0.1480    ,0.3721E-01,0.5059E-02,0.7182E-01,0.1911    ,0.3154    ,0.1395E-01,0.2140    ,0.2513    ,0.3299E-03, 1.407    , 1.273    ,0.1440E-01,0.2758E-01,0.9357E-02,0.1364E-02,0.1511E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2197    ,0.7740E-02,0.3567E-02,0.9971E-03,0.1978E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.1000E-03,0.2788E-02,0.4059E-03,0.7384E-02,0.3112E-02,0.8879E-03,0.1534E-03,0.8875E-01,0.4468    ,0.5769    ,0.1021E-03,0.4437E-01,0.1425E-01,0.1376E-01,0.2479E-02,0.3423E-02,0.4764E-03,0.1671E-03,0.1605E-03,0.1996E-03, 1.379    , 194.2    , 14.60    , 95.88    , 74.00    , 989.7    ,0.3026E-02
